Node,Betweenness Centrality
913.0,0.19054935914026286
864.0,0.17712517548980009
584.0,0.1681706070258923
571.0,0.15167531464004455
631.0,0.13614678985155176
871.0,0.12865317037880655
874.0,0.1254927379542178
557.0,0.12361802120323749
875.0,0.11439864198021947
868.0,0.1083462919890895
846.0,0.10485569263844667
865.0,0.10276069803276318
638.0,0.1013316444898284
845.0,0.09406448675373469
556.0,0.09232049228269987
709.0,0.09029275102022435
847.0,0.08964709792068913
605.0,0.08871265580717877
708.0,0.08776840168337972
867.0,0.08353395066652428
866.0,0.08203309733709067
768.0,0.08128147448426684
635.0,0.08067361650343874
801.0,0.07961559660716404
559.0,0.07819940426941974
604.0,0.07792619066927438
713.0,0.0771763695869647
712.0,0.07672484158785582
572.0,0.07530422431073046
573.0,0.0742456026323178
634.0,0.07422707183962994
622.0,0.07282597011640515
438.0,0.07236966602678059
437.0,0.06945571441377386
637.0,0.06409581535370723
537.0,0.06382693835484322
848.0,0.06314224119781238
640.0,0.06300851976191871
757.0,0.06233487948632808
399.0,0.061279758963149786
528.0,0.06118463560056097
578.0,0.06055202824115932
526.0,0.05818859255610302
815.0,0.05791617698220849
490.0,0.05657095348353093
536.0,0.056011711920858985
623.0,0.05542683977644151
615.0,0.05449331340457455
471.0,0.051911847735426994
613.0,0.05165163515309893
856.0,0.05035856797260336
689.0,0.050279957866721306
624.0,0.05020286661335796
849.0,0.04881975425386724
592.0,0.048261475137517086
699.0,0.04678914673145475
808.0,0.04655210125117834
587.0,0.045351630861646
816.0,0.0450196756223437
646.0,0.04485469803222469
576.0,0.04445266488424184
591.0,0.04413049118568556
507.0,0.04381539073671499
687.0,0.042925034205156205
902.0,0.04276740408141302
857.0,0.04266379575854417
447.0,0.0425362496204908
869.0,0.042353577615532156
569.0,0.04193102282399686
508.0,0.04077761048404715
878.0,0.04070820951690354
563.0,0.03995213948932512
811.0,0.039682407384365355
793.0,0.0394827826673423
870.0,0.03835732414896777
854.0,0.03811057918235087
858.0,0.037963963638360465
565.0,0.037099671721666665
677.0,0.03693219578534117
887.0,0.03691680553254326
812.0,0.03691655136455571
705.0,0.036908133786651545
551.0,0.0365846592237939
746.0,0.03648441782255553
800.0,0.03621532875276199
564.0,0.03610171855573272
670.0,0.03435423410272505
701.0,0.0342050235461521
803.0,0.03416231535594184
886.0,0.03409557225292542
642.0,0.03383401788051285
681.0,0.03377292325819684
675.0,0.0337711084666115
589.0,0.03361234854450784
825.0,0.03331722742858808
550.0,0.03319222607351677
541.0,0.03318909094508299
555.0,0.03311215889324188
707.0,0.033031528528702066
795.0,0.03291403106659937
644.0,0.03274036652167277
588.0,0.03237456771489733
607.0,0.032125051765726394
599.0,0.031118441901353103
802.0,0.03102685293937433
619.0,0.03101570577414731
794.0,0.030920057397020823
863.0,0.030671206543078592
450.0,0.030573478898109324
453.0,0.030448157042675453
454.0,0.030327504671555927
676.0,0.029765136991619496
410.0,0.02956639466103003
787.0,0.028773204304301737
653.0,0.028429643908104655
905.0,0.028210890651477662
827.0,0.028127845197121148
692.0,0.02791867043788084
855.0,0.027539575989848453
919.0,0.027418429652198546
473.0,0.027310778141886996
552.0,0.027276791946832187
617.0,0.027216736815053624
688.0,0.027037282912712696
606.0,0.026940605509358898
678.0,0.026938787437755393
409.0,0.026671959440452715
694.0,0.026340804695452958
775.0,0.026070701964392425
474.0,0.025956205107386283
778.0,0.02592915330862154
597.0,0.0258241250700647
527.0,0.025733113666663834
837.0,0.02556686185492219
813.0,0.025512124345290356
777.0,0.02548101064413336
783.0,0.025328777231169292
655.0,0.0251054508964591
782.0,0.024871901709735366
920.0,0.024688254713734484
690.0,0.024668913903841624
792.0,0.02464768493914168
703.0,0.024537031268001917
470.0,0.023991245581105942
872.0,0.023885187115628096
641.0,0.023701014138602892
480.0,0.023468329526916028
839.0,0.023436933846810254
776.0,0.02317933005009783
693.0,0.022452811917752998
888.0,0.02242903739936154
773.0,0.022001750385691708
885.0,0.02199811928674332
663.0,0.02195722921919299
538.0,0.021833571010045228
700.0,0.021507358585157534
743.0,0.021446145130156625
590.0,0.021443488346096003
786.0,0.021319439366936286
819.0,0.021282568080181162
691.0,0.021184959933611462
706.0,0.021168208624742012
554.0,0.02087418034276862
702.0,0.020771887456536912
814.0,0.02070537206532069
614.0,0.02064698954543495
469.0,0.0204561211838085
921.0,0.02037158229073628
774.0,0.02005944099074575
715.0,0.020040515044944873
539.0,0.02002150375703756
820.0,0.01985321516164362
665.0,0.019813584039990825
560.0,0.019716965464369244
608.0,0.019621601769843892
810.0,0.019327677497465112
649.0,0.019298325068985135
767.0,0.019247253005410195
509.0,0.019214897914834328
859.0,0.019128836707582673
486.0,0.019103430618676587
579.0,0.019031500409687034
683.0,0.01894268389300149
618.0,0.018847044665903277
685.0,0.01881938431491724
695.0,0.018767624089571607
612.0,0.018626022276749685
759.0,0.01859736140852254
727.0,0.018533320679404067
479.0,0.018522873083101816
738.0,0.018402474042248783
704.0,0.018379268255823422
468.0,0.01834327777359372
461.0,0.018326055271319176
736.0,0.018275733337798968
407.0,0.018123633609663552
809.0,0.017940849773050157
834.0,0.017900859274947004
914.0,0.01789269402724602
411.0,0.017826807006815226
697.0,0.017702324436901166
721.0,0.0176864744460875
903.0,0.017595891968643373
893.0,0.017504769635803604
478.0,0.01746924143665185
506.0,0.01746625595591119
733.0,0.017349915206953732
861.0,0.017289950901514434
616.0,0.017203667681341198
829.0,0.01715659553073291
535.0,0.017081718387778538
781.0,0.016982855927740792
910.0,0.016921090539227406
596.0,0.01680180501156179
762.0,0.01678846994279984
822.0,0.016772988566342933
408.0,0.016743653203427796
771.0,0.016722595783648965
577.0,0.016568778469614676
627.0,0.016551232747458747
851.0,0.016545483405599495
472.0,0.016528380451134823
610.0,0.016521476901851243
764.0,0.01646058259449573
918.0,0.01638887726999092
770.0,0.016385065324787864
769.0,0.016338288741196326
651.0,0.016271490340921468
679.0,0.016250365935442566
784.0,0.01620402109739084
877.0,0.016125223081798912
881.0,0.015935609972289804
763.0,0.015825111029105974
580.0,0.01575772730038675
673.0,0.01563157717568016
477.0,0.0154787582985724
758.0,0.015368199784748281
906.0,0.015350092295638806
840.0,0.015295727862495181
714.0,0.015286145725036492
907.0,0.015279782168951364
766.0,0.015250220837902433
441.0,0.01523530244441165
543.0,0.015180122017746229
455.0,0.01517424842503985
629.0,0.015095962979234523
842.0,0.01491232606553551
562.0,0.014905817565570134
853.0,0.014897876204758414
439.0,0.014888488893913355
645.0,0.014883597120616633
680.0,0.014826373132700991
460.0,0.01480641399149337
476.0,0.014695620821042577
821.0,0.014626091987189876
483.0,0.014589695418944004
826.0,0.014567529415132965
440.0,0.014509604899997535
716.0,0.014376996069516436
458.0,0.0143368198629818
611.0,0.014321494456623356
671.0,0.014257478038504693
585.0,0.014217083713319244
765.0,0.014170714894859954
890.0,0.01414762346476011
780.0,0.014021684029723376
484.0,0.013975058975148436
698.0,0.013757822583536514
835.0,0.01363071610064423
730.0,0.013627478546597634
582.0,0.01362389450516951
734.0,0.01361500973057442
595.0,0.013602855099839297
594.0,0.013592112141189768
785.0,0.013536107370738206
446.0,0.013513457151570728
601.0,0.013492802216426817
467.0,0.013340848739002497
852.0,0.013269896451817914
586.0,0.013171200293230033
748.0,0.013091021105003861
824.0,0.0130544913686177
850.0,0.012979338388200099
682.0,0.012955331895014086
632.0,0.01280920905102358
833.0,0.012750090579914752
424.0,0.012672585548433717
844.0,0.012514360127991512
633.0,0.012464869765198776
753.0,0.012357360534954454
648.0,0.012207500565381951
413.0,0.012174893923642276
672.0,0.012166493216149299
756.0,0.012113430692245984
639.0,0.011912106325246285
456.0,0.011904915919893157
728.0,0.011827009877357202
817.0,0.011823333127653053
628.0,0.011817408633012122
862.0,0.011788732482281437
892.0,0.011755836180575673
667.0,0.011739955347175285
843.0,0.011739676004874883
505.0,0.01167268881166631
603.0,0.011671659227377739
823.0,0.011574092474267236
389.0,0.011316301996059137
722.0,0.011250217569968787
425.0,0.011216981780259925
789.0,0.01120243818909177
718.0,0.01118781510963211
602.0,0.011155548261292676
751.0,0.011037631327839775
415.0,0.010988975941818495
423.0,0.010959614480465413
660.0,0.010949263842792179
656.0,0.010906760492414543
664.0,0.01088592639803453
422.0,0.010870713702372928
674.0,0.010792844999691725
465.0,0.01075954823625996
548.0,0.010701335112389816
804.0,0.010655904411017226
404.0,0.010609652658675927
459.0,0.010589631480229471
917.0,0.01055324800446079
600.0,0.01054451224538805
394.0,0.010514383558643339
828.0,0.010491315314551523
860.0,0.01038202339176812
772.0,0.010373161162032771
542.0,0.0103170775458455
445.0,0.010237557830403773
760.0,0.010176964302466973
448.0,0.010168172416275247
650.0,0.01008786722673466
805.0,0.010086259275416076
406.0,0.01006569946640688
720.0,0.01005141887528761
724.0,0.010031576780045804
466.0,0.009943845045957854
684.0,0.009915610704986005
838.0,0.009910314557278014
898.0,0.009866671230539904
609.0,0.009837498266550273
464.0,0.009833332227128563
426.0,0.009667362310798091
696.0,0.009625193690192439
669.0,0.009511420614821702
516.0,0.009496911636863687
807.0,0.009351989099782252
806.0,0.009318757304606011
836.0,0.009225426425523518
880.0,0.009222332553269413
726.0,0.009209414842506756
575.0,0.00912470451299215
717.0,0.009035305377585557
593.0,0.009030615686335803
884.0,0.008941799708770156
662.0,0.0089072518948448
796.0,0.008746252770241903
558.0,0.008724216056535042
788.0,0.00863230071811829
549.0,0.008603956059343425
841.0,0.008581422909653373
449.0,0.00857791282162819
889.0,0.008560818702804479
737.0,0.008551248834215224
797.0,0.008545015232934168
818.0,0.008387137287091895
513.0,0.008333568796070731
421.0,0.008302362712890728
686.0,0.008239876563346673
654.0,0.008231927344773512
908.0,0.008222199600408816
755.0,0.008218208341888453
754.0,0.008175301906985944
723.0,0.008153902132562433
731.0,0.008128518626653413
747.0,0.008054568306936584
403.0,0.008034961497614077
462.0,0.008015503091398167
719.0,0.008004201573737608
899.0,0.007897613138665141
761.0,0.007876924479598365
732.0,0.007753610816389922
897.0,0.007594237186944961
566.0,0.0075624130051288735
894.0,0.0075501968152254535
574.0,0.007548355228212889
514.0,0.007523677622655046
896.0,0.007507265921010063
534.0,0.007494703755441832
391.0,0.007487524952058265
504.0,0.00731847644930894
830.0,0.007304480082173945
442.0,0.007265227323555434
393.0,0.007214863248062808
417.0,0.007183734547529739
568.0,0.007174237636050095
911.0,0.0071200717609220055
647.0,0.007052701361784007
799.0,0.006966172146225617
729.0,0.00691608937639702
832.0,0.006895038849327532
659.0,0.006815521435427495
798.0,0.006808026493772172
515.0,0.00678653961164446
626.0,0.006776390266224948
652.0,0.0067251062235246005
916.0,0.006670373281291287
547.0,0.006621351425656202
735.0,0.006619906478792814
485.0,0.006555944174568718
570.0,0.006427260609945676
658.0,0.006412100252103267
749.0,0.0063807956910700014
510.0,0.00633942707638813
725.0,0.0063311371272789544
876.0,0.0063086183326829465
750.0,0.006308481073468475
742.0,0.006284204937191698
752.0,0.006230621735630454
487.0,0.006132155469399864
496.0,0.00605256372188475
891.0,0.0059855426803800925
779.0,0.005982808621629658
388.0,0.005967365520083889
412.0,0.0058448487493889395
475.0,0.005811921297309583
666.0,0.005811865917648343
668.0,0.005780409998090062
457.0,0.005724893326829784
745.0,0.005722623693664866
657.0,0.005722223980747956
883.0,0.005645581970269577
392.0,0.005605933535036374
873.0,0.005498300471724792
418.0,0.0054273293817326115
481.0,0.005377697411495417
420.0,0.005354436901325458
740.0,0.005331850462457436
710.0,0.005327807635236507
741.0,0.0052926249707980965
488.0,0.0052515466066449
621.0,0.005219094365173091
414.0,0.005215148619096214
517.0,0.005212837303765045
518.0,0.005204466416585211
401.0,0.005175539313520131
791.0,0.005115544968733535
451.0,0.00506518622901624
390.0,0.004979576623676145
491.0,0.004960423679873327
493.0,0.004951070176774813
790.0,0.004946780896802975
503.0,0.004940479687981346
495.0,0.0049238959400598106
499.0,0.00489183383528629
567.0,0.004851609191464981
561.0,0.004831002287090201
915.0,0.004675767431894699
895.0,0.004550899384008623
553.0,0.0045380760194040585
524.0,0.004523815823302065
661.0,0.004388377868012122
511.0,0.0043347088504896185
540.0,0.004310285216413198
879.0,0.004293608522587196
463.0,0.0042872355628494905
831.0,0.004178370345566931
494.0,0.004156752127759591
489.0,0.004156103019382724
452.0,0.0040811910148923014
523.0,0.00398237305034887
419.0,0.003978476201790938
711.0,0.003949351941181977
435.0,0.0038689469048663796
427.0,0.0037001980773388268
739.0,0.0036119817549621703
434.0,0.003589000826453678
525.0,0.0035736749791989916
901.0,0.003555795712601963
620.0,0.003491481441804129
397.0,0.0034433797805424695
530.0,0.0033940590594328545
598.0,0.0033006078028513693
436.0,0.0032994625218689716
545.0,0.003277047941089876
630.0,0.0032610515927852654
581.0,0.003250019960853609
519.0,0.0031425169251687608
429.0,0.003075124101230275
443.0,0.003072708184369359
522.0,0.002923387445818407
909.0,0.0029224645122698355
502.0,0.002912725781013334
433.0,0.0029067208663365496
636.0,0.002863895085766082
500.0,0.0028066864886506417
432.0,0.0027689718656065915
400.0,0.002675115603564694
398.0,0.0026397990472391115
395.0,0.0025096791097173336
643.0,0.002484573236321924
904.0,0.0024353370821234323
444.0,0.0023847841964348337
912.0,0.00234889324188248
744.0,0.0023148428138299875
521.0,0.002292039626534374
922.0,0.0022614187951709823
625.0,0.0022319578204502907
900.0,0.0022128545503199183
882.0,0.002183822962855154
544.0,0.002166492796000791
512.0,0.0021534350490514994
933.0,0.002145922746781116
927.0,0.002145922746781116
928.0,0.002145922746781116
583.0,0.002145922746781116
931.0,0.002145922746781116
923.0,0.002145922746781116
924.0,0.002145922746781116
930.0,0.002145922746781116
925.0,0.002145922746781116
929.0,0.002145922746781116
926.0,0.002145922746781116
932.0,0.002145922746781116
501.0,0.0019182903410251758
492.0,0.001681149425717533
533.0,0.0015884078512126947
416.0,0.0015787083868856995
431.0,0.0015274548297804585
531.0,0.0013538205340333784
532.0,0.0013214248921536995
498.0,0.0013183978639414297
405.0,0.000995377646729781
497.0,0.0007564714552779172
396.0,0.0003994419881993428
529.0,0.00022805920045431807
428.0,7.824281198595913e-05
334.0,0.0
354.0,0.0
370.0,0.0
353.0,0.0
319.0,0.0
352.0,0.0
371.0,0.0
351.0,0.0
320.0,0.0
369.0,0.0
372.0,0.0
373.0,0.0
321.0,0.0
374.0,0.0
520.0,0.0
350.0,0.0
322.0,0.0
318.0,0.0
317.0,0.0
355.0,0.0
546.0,0.0
362.0,0.0
363.0,0.0
313.0,0.0
360.0,0.0
364.0,0.0
314.0,0.0
359.0,0.0
365.0,0.0
366.0,0.0
315.0,0.0
358.0,0.0
367.0,0.0
357.0,0.0
316.0,0.0
356.0,0.0
368.0,0.0
349.0,0.0
375.0,0.0
323.0,0.0
430.0,0.0
383.0,0.0
341.0,0.0
329.0,0.0
385.0,0.0
340.0,0.0
339.0,0.0
330.0,0.0
386.0,0.0
402.0,0.0
331.0,0.0
482.0,0.0
338.0,0.0
387.0,0.0
332.0,0.0
337.0,0.0
336.0,0.0
333.0,0.0
335.0,0.0
384.0,0.0
328.0,0.0
312.0,0.0
342.0,0.0
376.0,0.0
377.0,0.0
348.0,0.0
324.0,0.0
347.0,0.0
378.0,0.0
325.0,0.0
379.0,0.0
346.0,0.0
345.0,0.0
326.0,0.0
380.0,0.0
344.0,0.0
381.0,0.0
327.0,0.0
343.0,0.0
382.0,0.0
361.0,0.0
1.0,0.0
311.0,0.0
106.0,0.0
99.0,0.0
100.0,0.0
101.0,0.0
102.0,0.0
103.0,0.0
104.0,0.0
105.0,0.0
107.0,0.0
116.0,0.0
108.0,0.0
109.0,0.0
110.0,0.0
111.0,0.0
112.0,0.0
113.0,0.0
114.0,0.0
98.0,0.0
97.0,0.0
96.0,0.0
95.0,0.0
80.0,0.0
81.0,0.0
82.0,0.0
83.0,0.0
84.0,0.0
85.0,0.0
86.0,0.0
87.0,0.0
88.0,0.0
89.0,0.0
90.0,0.0
91.0,0.0
92.0,0.0
93.0,0.0
94.0,0.0
115.0,0.0
117.0,0.0
78.0,0.0
145.0,0.0
138.0,0.0
139.0,0.0
140.0,0.0
141.0,0.0
142.0,0.0
143.0,0.0
144.0,0.0
146.0,0.0
118.0,0.0
147.0,0.0
148.0,0.0
149.0,0.0
150.0,0.0
151.0,0.0
152.0,0.0
153.0,0.0
137.0,0.0
136.0,0.0
135.0,0.0
134.0,0.0
119.0,0.0
120.0,0.0
121.0,0.0
122.0,0.0
123.0,0.0
124.0,0.0
125.0,0.0
126.0,0.0
127.0,0.0
128.0,0.0
129.0,0.0
130.0,0.0
131.0,0.0
132.0,0.0
133.0,0.0
79.0,0.0
77.0,0.0
310.0,0.0
28.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
29.0,0.0
38.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
20.0,0.0
19.0,0.0
18.0,0.0
17.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
37.0,0.0
39.0,0.0
76.0,0.0
67.0,0.0
60.0,0.0
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.0
65.0,0.0
66.0,0.0
68.0,0.0
40.0,0.0
69.0,0.0
70.0,0.0
71.0,0.0
72.0,0.0
73.0,0.0
74.0,0.0
75.0,0.0
59.0,0.0
58.0,0.0
57.0,0.0
56.0,0.0
41.0,0.0
42.0,0.0
43.0,0.0
44.0,0.0
45.0,0.0
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.0
50.0,0.0
51.0,0.0
52.0,0.0
53.0,0.0
54.0,0.0
55.0,0.0
154.0,0.0
155.0,0.0
156.0,0.0
262.0,0.0
255.0,0.0
256.0,0.0
257.0,0.0
258.0,0.0
259.0,0.0
260.0,0.0
261.0,0.0
263.0,0.0
272.0,0.0
264.0,0.0
265.0,0.0
266.0,0.0
267.0,0.0
268.0,0.0
269.0,0.0
270.0,0.0
254.0,0.0
253.0,0.0
252.0,0.0
251.0,0.0
236.0,0.0
237.0,0.0
238.0,0.0
239.0,0.0
240.0,0.0
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
271.0,0.0
273.0,0.0
157.0,0.0
301.0,0.0
294.0,0.0
295.0,0.0
296.0,0.0
297.0,0.0
298.0,0.0
299.0,0.0
300.0,0.0
302.0,0.0
274.0,0.0
303.0,0.0
304.0,0.0
305.0,0.0
306.0,0.0
307.0,0.0
308.0,0.0
309.0,0.0
293.0,0.0
292.0,0.0
291.0,0.0
290.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,0.0
281.0,0.0
282.0,0.0
283.0,0.0
284.0,0.0
285.0,0.0
286.0,0.0
287.0,0.0
288.0,0.0
289.0,0.0
235.0,0.0
233.0,0.0
232.0,0.0
184.0,0.0
177.0,0.0
178.0,0.0
179.0,0.0
180.0,0.0
181.0,0.0
182.0,0.0
183.0,0.0
185.0,0.0
231.0,0.0
186.0,0.0
187.0,0.0
188.0,0.0
189.0,0.0
190.0,0.0
191.0,0.0
192.0,0.0
176.0,0.0
175.0,0.0
174.0,0.0
173.0,0.0
158.0,0.0
159.0,0.0
160.0,0.0
161.0,0.0
162.0,0.0
163.0,0.0
164.0,0.0
165.0,0.0
166.0,0.0
167.0,0.0
168.0,0.0
169.0,0.0
170.0,0.0
171.0,0.0
172.0,0.0
193.0,0.0
194.0,0.0
195.0,0.0
214.0,0.0
216.0,0.0
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.0
221.0,0.0
222.0,0.0
223.0,0.0
224.0,0.0
225.0,0.0
226.0,0.0
227.0,0.0
228.0,0.0
229.0,0.0
230.0,0.0
215.0,0.0
213.0,0.0
196.0,0.0
212.0,0.0
197.0,0.0
198.0,0.0
199.0,0.0
200.0,0.0
201.0,0.0
202.0,0.0
203.0,0.0
204.0,0.0
205.0,0.0
206.0,0.0
207.0,0.0
208.0,0.0
209.0,0.0
210.0,0.0
211.0,0.0
234.0,0.0
